date,day_of_week,day_name,weekend,holiday,special_event,weather,shift,role,covers,employees_required,employees_scheduled,absent,actual_present,hours_per_employee,hourly_wage,labor_cost,service_score
2024-04-07,6,Sunday,1,0,0,Cloudy,Dinner,Cashier,213,8,7,1,6,6.5,14.0,546.0,3.85
2024-04-07,6,Sunday,1,0,0,Cloudy,Dinner,Dishwasher,213,10,9,2,7,6.5,13.0,591.5,3.18
2024-04-08,0,Monday,0,0,0,Sunny,Lunch,Server,111,14,13,1,12,5.0,14.0,840.0,3.47
2024-04-08,0,Monday,0,0,0,Sunny,Lunch,Cook,111,7,6,0,6,5.0,20.0,600.0,4.23
2024-04-08,0,Monday,0,0,0,Sunny,Lunch,Host,111,5,4,0,4,5.0,15.0,300.0,4.24
2024-04-08,0,Monday,0,0,0,Sunny,Lunch,Cashier,111,4,4,1,3,5.0,14.0,210.0,4.2
2024-04-08,0,Monday,0,0,0,Sunny,Lunch,Dishwasher,111,6,7,0,7,5.0,13.0,455.0,4.85
2024-04-08,0,Monday,0,0,0,Sunny,Dinner,Server,210,27,26,0,26,6.5,14.0,2366.0,4.33
2024-04-08,0,Monday,0,0,0,Sunny,Dinner,Cook,210,14,14,0,14,6.5,20.0,1820.0,4.73
2024-04-08,0,Monday,0,0,0,Sunny,Dinner,Host,210,9,9,0,9,6.5,15.0,877.5,4.95
2024-04-08,0,Monday,0,0,0,Sunny,Dinner,Cashier,210,8,7,0,7,6.5,14.0,637.0,3.9
2024-04-08,0,Monday,0,0,0,Sunny,Dinner,Dishwasher,210,10,11,1,10,6.5,13.0,845.0,4.74
2024-04-09,1,Tuesday,0,0,0,Rainy,Lunch,Server,64,8,9,0,9,5.0,14.0,630.0,4.85
2024-04-09,1,Tuesday,0,0,0,Rainy,Lunch,Cook,64,4,4,0,4,5.0,20.0,400.0,4.84
2024-04-09,1,Tuesday,0,0,0,Rainy,Lunch,Host,64,3,4,1,3,5.0,15.0,225.0,4.97
2024-04-09,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,64,3,4,0,4,5.0,14.0,280.0,4.83
2024-04-09,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,64,3,3,0,3,5.0,13.0,195.0,4.96
2024-04-09,1,Tuesday,0,0,0,Rainy,Dinner,Server,145,19,19,1,18,6.5,14.0,1638.0,4.28
2024-04-09,1,Tuesday,0,0,0,Rainy,Dinner,Cook,145,10,10,1,9,6.5,20.0,1170.0,3.85
2024-04-09,1,Tuesday,0,0,0,Rainy,Dinner,Host,145,6,6,1,5,6.5,15.0,487.5,4.15
2024-04-09,1,Tuesday,0,0,0,Rainy,Dinner,Cashier,145,6,6,1,5,6.5,14.0,455.0,4.43
2024-04-09,1,Tuesday,0,0,0,Rainy,Dinner,Dishwasher,145,7,7,0,7,6.5,13.0,591.5,4.78
2024-04-10,2,Wednesday,0,0,1,Sunny,Lunch,Server,136,17,17,0,17,5.0,14.0,1190.0,4.88
2024-04-10,2,Wednesday,0,0,1,Sunny,Lunch,Cook,136,9,9,2,7,5.0,20.0,700.0,3.72
2024-04-10,2,Wednesday,0,0,1,Sunny,Lunch,Host,136,6,6,0,6,5.0,15.0,450.0,4.76
2024-04-10,2,Wednesday,0,0,1,Sunny,Lunch,Cashier,136,5,5,0,5,5.0,14.0,350.0,4.69
2024-04-10,2,Wednesday,0,0,1,Sunny,Lunch,Dishwasher,136,7,8,0,8,5.0,13.0,520.0,4.82
2024-04-10,2,Wednesday,0,0,1,Sunny,Dinner,Server,215,27,27,2,25,6.5,14.0,2275.0,3.47
2024-04-10,2,Wednesday,0,0,1,Sunny,Dinner,Cook,215,14,12,0,12,6.5,20.0,1560.0,3.53
2024-04-10,2,Wednesday,0,0,1,Sunny,Dinner,Host,215,9,9,1,8,6.5,15.0,780.0,4.13
2024-04-10,2,Wednesday,0,0,1,Sunny,Dinner,Cashier,215,8,8,1,7,6.5,14.0,637.0,4.21
2024-04-10,2,Wednesday,0,0,1,Sunny,Dinner,Dishwasher,215,10,8,1,7,6.5,13.0,591.5,3.37
2024-04-11,3,Thursday,0,0,0,Sunny,Lunch,Server,129,17,16,1,15,5.0,14.0,1050.0,3.5
2024-04-11,3,Thursday,0,0,0,Sunny,Lunch,Cook,129,9,10,1,9,5.0,20.0,900.0,4.8
2024-04-11,3,Thursday,0,0,0,Sunny,Lunch,Host,129,6,5,0,5,5.0,15.0,375.0,4.31
2024-04-11,3,Thursday,0,0,0,Sunny,Lunch,Cashier,129,5,5,0,5,5.0,14.0,350.0,4.98
2024-04-11,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,129,6,5,1,4,5.0,13.0,260.0,3.83
2024-04-11,3,Thursday,0,0,0,Sunny,Dinner,Server,164,21,21,3,18,6.5,14.0,1638.0,2.47
2024-04-11,3,Thursday,0,0,0,Sunny,Dinner,Cook,164,11,11,0,11,6.5,20.0,1430.0,4.56
2024-04-11,3,Thursday,0,0,0,Sunny,Dinner,Host,164,7,6,0,6,6.5,15.0,585.0,4.05
2024-04-11,3,Thursday,0,0,0,Sunny,Dinner,Cashier,164,6,6,0,6,6.5,14.0,546.0,4.79
2024-04-11,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,164,8,7,0,7,6.5,13.0,591.5,4.22
2024-04-12,4,Friday,1,0,1,Sunny,Lunch,Server,121,16,15,1,14,5.0,14.0,980.0,3.68
2024-04-12,4,Friday,1,0,1,Sunny,Lunch,Cook,121,8,7,1,6,5.0,20.0,600.0,3.78
2024-04-12,4,Friday,1,0,1,Sunny,Lunch,Host,121,5,4,0,4,5.0,15.0,300.0,4.11
2024-04-12,4,Friday,1,0,1,Sunny,Lunch,Cashier,121,5,4,0,4,5.0,14.0,280.0,4.21
2024-04-12,4,Friday,1,0,1,Sunny,Lunch,Dishwasher,121,6,6,0,6,5.0,13.0,390.0,4.69
2024-04-12,4,Friday,1,0,1,Sunny,Dinner,Server,276,35,35,6,29,6.5,14.0,2639.0,1.0
2024-04-12,4,Friday,1,0,1,Sunny,Dinner,Cook,276,18,17,1,16,6.5,20.0,2080.0,3.7
2024-04-12,4,Friday,1,0,1,Sunny,Dinner,Host,276,12,11,1,10,6.5,15.0,975.0,3.51
2024-04-12,4,Friday,1,0,1,Sunny,Dinner,Cashier,276,10,9,2,7,6.5,14.0,637.0,2.68
2024-04-12,4,Friday,1,0,1,Sunny,Dinner,Dishwasher,276,13,12,1,11,6.5,13.0,929.5,3.61
2024-04-13,5,Saturday,1,0,0,Sunny,Lunch,Server,125,16,15,0,15,5.0,14.0,1050.0,4.11
2024-04-13,5,Saturday,1,0,0,Sunny,Lunch,Cook,125,8,7,0,7,5.0,20.0,700.0,4.08
2024-04-13,5,Saturday,1,0,0,Sunny,Lunch,Host,125,5,5,0,5,5.0,15.0,375.0,4.95
2024-04-13,5,Saturday,1,0,0,Sunny,Lunch,Cashier,125,5,6,0,6,5.0,14.0,420.0,4.87
2024-04-13,5,Saturday,1,0,0,Sunny,Lunch,Dishwasher,125,6,6,0,6,5.0,13.0,390.0,4.69
2024-04-13,5,Saturday,1,0,0,Sunny,Dinner,Server,237,30,29,1,28,6.5,14.0,2548.0,3.58
2024-04-13,5,Saturday,1,0,0,Sunny,Dinner,Cook,237,15,14,0,14,6.5,20.0,1820.0,4.13
2024-04-13,5,Saturday,1,0,0,Sunny,Dinner,Host,237,10,9,0,9,6.5,15.0,877.5,4.04
2024-04-13,5,Saturday,1,0,0,Sunny,Dinner,Cashier,237,9,8,0,8,6.5,14.0,728.0,4.24
2024-04-13,5,Saturday,1,0,0,Sunny,Dinner,Dishwasher,237,11,10,0,10,6.5,13.0,845.0,4.18
2024-04-14,6,Sunday,1,0,0,Sunny,Lunch,Server,116,15,15,2,13,5.0,14.0,910.0,3.22
2024-04-14,6,Sunday,1,0,0,Sunny,Lunch,Cook,116,8,8,0,8,5.0,20.0,800.0,4.97
2024-04-14,6,Sunday,1,0,0,Sunny,Lunch,Host,116,5,5,1,4,5.0,15.0,300.0,4.16
2024-04-14,6,Sunday,1,0,0,Sunny,Lunch,Cashier,116,5,4,0,4,5.0,14.0,280.0,4.13
2024-04-14,6,Sunday,1,0,0,Sunny,Lunch,Dishwasher,116,6,6,3,3,5.0,13.0,195.0,2.8
2024-04-14,6,Sunday,1,0,0,Sunny,Dinner,Server,236,30,29,4,25,6.5,14.0,2275.0,2.19
2024-04-14,6,Sunday,1,0,0,Sunny,Dinner,Cook,236,15,15,0,15,6.5,20.0,1950.0,4.91
2024-04-14,6,Sunday,1,0,0,Sunny,Dinner,Host,236,10,9,0,9,6.5,15.0,877.5,3.99
2024-04-14,6,Sunday,1,0,0,Sunny,Dinner,Cashier,236,9,8,0,8,6.5,14.0,728.0,4.2
2024-04-14,6,Sunday,1,0,0,Sunny,Dinner,Dishwasher,236,11,10,1,9,6.5,13.0,760.5,3.56
2024-04-15,0,Monday,0,0,0,Cloudy,Lunch,Server,97,13,14,0,14,5.0,14.0,980.0,4.69
2024-04-15,0,Monday,0,0,0,Cloudy,Lunch,Cook,97,7,7,0,7,5.0,20.0,700.0,4.99
2024-04-15,0,Monday,0,0,0,Cloudy,Lunch,Host,97,4,4,0,4,5.0,15.0,300.0,4.77
2024-04-15,0,Monday,0,0,0,Cloudy,Lunch,Cashier,97,4,5,0,5,5.0,14.0,350.0,4.83
2024-04-15,0,Monday,0,0,0,Cloudy,Lunch,Dishwasher,97,5,6,1,5,5.0,13.0,325.0,4.59
2024-04-15,0,Monday,0,0,0,Cloudy,Dinner,Server,125,16,16,1,15,6.5,14.0,1365.0,4.05
2024-04-15,0,Monday,0,0,0,Cloudy,Dinner,Cook,125,8,7,1,6,6.5,20.0,780.0,3.26
2024-04-15,0,Monday,0,0,0,Cloudy,Dinner,Host,125,5,5,0,5,6.5,15.0,487.5,4.79
2024-04-15,0,Monday,0,0,0,Cloudy,Dinner,Cashier,125,5,6,0,6,6.5,14.0,546.0,4.73
2024-04-15,0,Monday,0,0,0,Cloudy,Dinner,Dishwasher,125,6,6,0,6,6.5,13.0,507.0,4.73
2024-04-16,1,Tuesday,0,0,0,Sunny,Lunch,Server,100,13,14,1,13,5.0,14.0,910.0,5.0
2024-04-16,1,Tuesday,0,0,0,Sunny,Lunch,Cook,100,7,7,0,7,5.0,20.0,700.0,4.76
2024-04-16,1,Tuesday,0,0,0,Sunny,Lunch,Host,100,4,4,0,4,5.0,15.0,300.0,4.72
2024-04-16,1,Tuesday,0,0,0,Sunny,Lunch,Cashier,100,4,5,0,5,5.0,14.0,350.0,4.79
2024-04-16,1,Tuesday,0,0,0,Sunny,Lunch,Dishwasher,100,5,6,0,6,5.0,13.0,390.0,4.82
2024-04-16,1,Tuesday,0,0,0,Sunny,Dinner,Server,173,22,22,3,19,6.5,14.0,1729.0,3.02
2024-04-16,1,Tuesday,0,0,0,Sunny,Dinner,Cook,173,11,11,0,11,6.5,20.0,1430.0,4.4
2024-04-16,1,Tuesday,0,0,0,Sunny,Dinner,Host,173,7,8,0,8,6.5,15.0,780.0,4.85
2024-04-16,1,Tuesday,0,0,0,Sunny,Dinner,Cashier,173,7,7,0,7,6.5,14.0,637.0,4.76
2024-04-16,1,Tuesday,0,0,0,Sunny,Dinner,Dishwasher,173,8,7,0,7,6.5,13.0,591.5,4.07
2024-04-17,2,Wednesday,0,0,0,Sunny,Lunch,Server,95,12,13,2,11,5.0,14.0,770.0,4.14
2024-04-17,2,Wednesday,0,0,0,Sunny,Lunch,Cook,95,6,6,1,5,5.0,20.0,500.0,3.81
2024-04-17,2,Wednesday,0,0,0,Sunny,Lunch,Host,95,4,4,0,4,5.0,15.0,300.0,4.75
2024-04-17,2,Wednesday,0,0,0,Sunny,Lunch,Cashier,95,4,4,0,4,5.0,14.0,280.0,4.86
2024-04-17,2,Wednesday,0,0,0,Sunny,Lunch,Dishwasher,95,5,6,3,3,5.0,13.0,195.0,3.59
2024-04-17,2,Wednesday,0,0,0,Sunny,Dinner,Server,140,18,19,2,17,6.5,14.0,1547.0,4.11
2024-04-17,2,Wednesday,0,0,0,Sunny,Dinner,Cook,140,9,9,0,9,6.5,20.0,1170.0,5.0
2024-04-17,2,Wednesday,0,0,0,Sunny,Dinner,Host,140,6,7,0,7,6.5,15.0,682.5,4.82
2024-04-17,2,Wednesday,0,0,0,Sunny,Dinner,Cashier,140,5,5,0,5,6.5,14.0,455.0,4.59
2024-04-17,2,Wednesday,0,0,0,Sunny,Dinner,Dishwasher,140,7,7,0,7,6.5,13.0,591.5,4.66
2024-04-18,3,Thursday,0,0,0,Cloudy,Lunch,Server,94,12,12,1,11,5.0,14.0,770.0,4.18
2024-04-18,3,Thursday,0,0,0,Cloudy,Lunch,Cook,94,6,7,0,7,5.0,20.0,700.0,5.0
2024-04-18,3,Thursday,0,0,0,Cloudy,Lunch,Host,94,4,4,0,4,5.0,15.0,300.0,4.83
2024-04-18,3,Thursday,0,0,0,Cloudy,Lunch,Cashier,94,4,4,0,4,5.0,14.0,280.0,4.9
2024-04-18,3,Thursday,0,0,0,Cloudy,Lunch,Dishwasher,94,5,5,1,4,5.0,13.0,260.0,4.12
2024-04-18,3,Thursday,0,0,0,Cloudy,Dinner,Server,160,20,20,2,18,6.5,14.0,1638.0,3.61
2024-04-18,3,Thursday,0,0,0,Cloudy,Dinner,Cook,160,10,10,0,10,6.5,20.0,1300.0,4.75
2024-04-18,3,Thursday,0,0,0,Cloudy,Dinner,Host,160,7,7,0,7,6.5,15.0,682.5,4.7
2024-04-18,3,Thursday,0,0,0,Cloudy,Dinner,Cashier,160,6,5,0,5,6.5,14.0,455.0,4.15
2024-04-18,3,Thursday,0,0,0,Cloudy,Dinner,Dishwasher,160,8,8,3,5,6.5,13.0,422.5,3.23
2024-04-19,4,Friday,1,0,0,Cloudy,Lunch,Server,94,12,13,0,13,5.0,14.0,910.0,4.94
2024-04-19,4,Friday,1,0,0,Cloudy,Lunch,Cook,94,6,7,0,7,5.0,20.0,700.0,4.88
2024-04-19,4,Friday,1,0,0,Cloudy,Lunch,Host,94,4,5,0,5,5.0,15.0,375.0,4.93
2024-04-19,4,Friday,1,0,0,Cloudy,Lunch,Cashier,94,4,4,0,4,5.0,14.0,280.0,4.58
2024-04-19,4,Friday,1,0,0,Cloudy,Lunch,Dishwasher,94,5,5,0,5,5.0,13.0,325.0,4.65
2024-04-19,4,Friday,1,0,0,Cloudy,Dinner,Server,249,32,32,4,28,6.5,14.0,2548.0,2.67
2024-04-19,4,Friday,1,0,0,Cloudy,Dinner,Cook,249,16,14,0,14,6.5,20.0,1820.0,3.44
2024-04-19,4,Friday,1,0,0,Cloudy,Dinner,Host,249,10,10,1,9,6.5,15.0,877.5,3.97
2024-04-19,4,Friday,1,0,0,Cloudy,Dinner,Cashier,249,9,8,0,8,6.5,14.0,728.0,4.29
2024-04-19,4,Friday,1,0,0,Cloudy,Dinner,Dishwasher,249,12,11,1,10,6.5,13.0,845.0,3.43
2024-04-20,5,Saturday,1,0,0,Cloudy,Lunch,Server,99,13,13,1,12,5.0,14.0,840.0,4.2
2024-04-20,5,Saturday,1,0,0,Cloudy,Lunch,Cook,99,7,8,0,8,5.0,20.0,800.0,4.66
2024-04-20,5,Saturday,1,0,0,Cloudy,Lunch,Host,99,4,5,0,5,5.0,15.0,375.0,4.54
2024-04-20,5,Saturday,1,0,0,Cloudy,Lunch,Cashier,99,4,5,0,5,5.0,14.0,350.0,4.75
2024-04-20,5,Saturday,1,0,0,Cloudy,Lunch,Dishwasher,99,5,6,0,6,5.0,13.0,390.0,4.76
2024-04-20,5,Saturday,1,0,0,Cloudy,Dinner,Server,207,26,26,1,25,6.5,14.0,2275.0,3.99
2024-04-20,5,Saturday,1,0,0,Cloudy,Dinner,Cook,207,13,12,2,10,6.5,20.0,1300.0,3.34
2024-04-20,5,Saturday,1,0,0,Cloudy,Dinner,Host,207,9,9,1,8,6.5,15.0,780.0,4.16
2024-04-20,5,Saturday,1,0,0,Cloudy,Dinner,Cashier,207,8,7,1,6,6.5,14.0,546.0,3.53
2024-04-20,5,Saturday,1,0,0,Cloudy,Dinner,Dishwasher,207,10,10,1,9,6.5,13.0,760.5,4.4
2024-04-21,6,Sunday,1,0,1,Cloudy,Lunch,Server,95,12,13,0,13,5.0,14.0,910.0,4.87
2024-04-21,6,Sunday,1,0,1,Cloudy,Lunch,Cook,95,6,6,0,6,5.0,20.0,600.0,4.89
2024-04-21,6,Sunday,1,0,1,Cloudy,Lunch,Host,95,4,5,0,5,5.0,15.0,375.0,4.84
2024-04-21,6,Sunday,1,0,1,Cloudy,Lunch,Cashier,95,4,5,0,5,5.0,14.0,350.0,4.65
2024-04-21,6,Sunday,1,0,1,Cloudy,Lunch,Dishwasher,95,5,5,0,5,5.0,13.0,325.0,4.69
2024-04-21,6,Sunday,1,0,1,Cloudy,Dinner,Server,243,31,30,4,26,6.5,14.0,2366.0,1.56
2024-04-21,6,Sunday,1,0,1,Cloudy,Dinner,Cook,243,16,14,1,13,6.5,20.0,1690.0,3.22
2024-04-21,6,Sunday,1,0,1,Cloudy,Dinner,Host,243,10,10,0,10,6.5,15.0,975.0,4.6
2024-04-21,6,Sunday,1,0,1,Cloudy,Dinner,Cashier,243,9,9,0,9,6.5,14.0,819.0,4.94
2024-04-21,6,Sunday,1,0,1,Cloudy,Dinner,Dishwasher,243,12,12,4,8,6.5,13.0,676.0,2.97
2024-04-22,0,Monday,0,0,0,Rainy,Lunch,Server,80,10,11,3,8,5.0,14.0,560.0,3.79
2024-04-22,0,Monday,0,0,0,Rainy,Lunch,Cook,80,5,5,1,4,5.0,20.0,400.0,4.2
2024-04-22,0,Monday,0,0,0,Rainy,Lunch,Host,80,4,5,0,5,5.0,15.0,375.0,4.69
2024-04-22,0,Monday,0,0,0,Rainy,Lunch,Cashier,80,3,4,0,4,5.0,14.0,280.0,4.48
2024-04-22,0,Monday,0,0,0,Rainy,Lunch,Dishwasher,80,4,4,2,2,5.0,13.0,130.0,3.6
2024-04-22,0,Monday,0,0,0,Rainy,Dinner,Server,126,16,16,0,16,6.5,14.0,1456.0,4.92
2024-04-22,0,Monday,0,0,0,Rainy,Dinner,Cook,126,8,7,0,7,6.5,20.0,910.0,4.06
2024-04-22,0,Monday,0,0,0,Rainy,Dinner,Host,126,6,7,0,7,6.5,15.0,682.5,4.72
2024-04-22,0,Monday,0,0,0,Rainy,Dinner,Cashier,126,5,4,0,4,6.5,14.0,364.0,4.1
2024-04-22,0,Monday,0,0,0,Rainy,Dinner,Dishwasher,126,6,7,1,6,6.5,13.0,507.0,4.84
2024-04-23,1,Tuesday,0,0,0,Cloudy,Lunch,Server,107,14,14,2,12,5.0,14.0,840.0,3.31
2024-04-23,1,Tuesday,0,0,0,Cloudy,Lunch,Cook,107,7,7,1,6,5.0,20.0,600.0,4.03
2024-04-23,1,Tuesday,0,0,0,Cloudy,Lunch,Host,107,5,5,0,5,5.0,15.0,375.0,4.88
2024-04-23,1,Tuesday,0,0,0,Cloudy,Lunch,Cashier,107,4,4,0,4,5.0,14.0,280.0,4.84
2024-04-23,1,Tuesday,0,0,0,Cloudy,Lunch,Dishwasher,107,5,5,0,5,5.0,13.0,325.0,4.56
2024-04-23,1,Tuesday,0,0,0,Cloudy,Dinner,Server,186,24,24,2,22,6.5,14.0,2002.0,3.65
2024-04-23,1,Tuesday,0,0,0,Cloudy,Dinner,Cook,186,12,11,0,11,6.5,20.0,1430.0,4.13
2024-04-23,1,Tuesday,0,0,0,Cloudy,Dinner,Host,186,8,8,0,8,6.5,15.0,780.0,4.8
2024-04-23,1,Tuesday,0,0,0,Cloudy,Dinner,Cashier,186,7,8,0,8,6.5,14.0,728.0,4.95
2024-04-23,1,Tuesday,0,0,0,Cloudy,Dinner,Dishwasher,186,9,10,0,10,6.5,13.0,845.0,4.87
2024-04-24,2,Wednesday,0,0,0,Rainy,Lunch,Server,77,10,11,0,11,5.0,14.0,770.0,4.65
2024-04-24,2,Wednesday,0,0,0,Rainy,Lunch,Cook,77,5,5,0,5,5.0,20.0,500.0,4.81
2024-04-24,2,Wednesday,0,0,0,Rainy,Lunch,Host,77,4,5,0,5,5.0,15.0,375.0,4.83
2024-04-24,2,Wednesday,0,0,0,Rainy,Lunch,Cashier,77,3,4,0,4,5.0,14.0,280.0,4.72
2024-04-24,2,Wednesday,0,0,0,Rainy,Lunch,Dishwasher,77,4,4,0,4,5.0,13.0,260.0,4.9
2024-04-24,2,Wednesday,0,0,0,Rainy,Dinner,Server,178,23,23,4,19,6.5,14.0,1729.0,2.4
2024-04-24,2,Wednesday,0,0,0,Rainy,Dinner,Cook,178,12,12,0,12,6.5,20.0,1560.0,4.62
2024-04-24,2,Wednesday,0,0,0,Rainy,Dinner,Host,178,8,8,1,7,6.5,15.0,682.5,4.29
2024-04-24,2,Wednesday,0,0,0,Rainy,Dinner,Cashier,178,7,7,1,6,6.5,14.0,546.0,4.18
2024-04-24,2,Wednesday,0,0,0,Rainy,Dinner,Dishwasher,178,9,9,0,9,6.5,13.0,760.5,4.76
2024-04-25,3,Thursday,0,0,0,Sunny,Lunch,Server,94,12,13,0,13,5.0,14.0,910.0,4.8
2024-04-25,3,Thursday,0,0,0,Sunny,Lunch,Cook,94,6,6,0,6,5.0,20.0,600.0,4.71
2024-04-25,3,Thursday,0,0,0,Sunny,Lunch,Host,94,4,5,0,5,5.0,15.0,375.0,4.85
2024-04-25,3,Thursday,0,0,0,Sunny,Lunch,Cashier,94,4,5,0,5,5.0,14.0,350.0,5.0
2024-04-25,3,Thursday,0,0,0,Sunny,Lunch,Dishwasher,94,5,5,0,5,5.0,13.0,325.0,4.83
2024-04-25,3,Thursday,0,0,0,Sunny,Dinner,Server,196,25,26,5,21,6.5,14.0,1911.0,2.38
2024-04-25,3,Thursday,0,0,0,Sunny,Dinner,Cook,196,13,12,1,11,6.5,20.0,1430.0,3.39
2024-04-25,3,Thursday,0,0,0,Sunny,Dinner,Host,196,8,8,0,8,6.5,15.0,780.0,4.74
2024-04-25,3,Thursday,0,0,0,Sunny,Dinner,Cashier,196,7,7,0,7,6.5,14.0,637.0,4.8
2024-04-25,3,Thursday,0,0,0,Sunny,Dinner,Dishwasher,196,9,8,0,8,6.5,13.0,676.0,4.11
2024-04-26,4,Friday,1,0,0,Cloudy,Lunch,Server,110,14,13,1,12,5.0,14.0,840.0,3.29
2024-04-26,4,Friday,1,0,0,Cloudy,Lunch,Cook,110,7,6,0,6,5.0,20.0,600.0,4.21
2024-04-26,4,Friday,1,0,0,Cloudy,Lunch,Host,110,5,5,0,5,5.0,15.0,375.0,4.91
2024-04-26,4,Friday,1,0,0,Cloudy,Lunch,Cashier,110,4,3,0,3,5.0,14.0,210.0,4.04
2024-04-26,4,Friday,1,0,0,Cloudy,Lunch,Dishwasher,110,5,6,2,4,5.0,13.0,260.0,4.41
2024-04-26,4,Friday,1,0,0,Cloudy,Dinner,Server,230,29,27,1,26,6.5,14.0,2366.0,2.66
2024-04-26,4,Friday,1,0,0,Cloudy,Dinner,Cook,230,15,14,0,14,6.5,20.0,1820.0,4.09
2024-04-26,4,Friday,1,0,0,Cloudy,Dinner,Host,230,10,10,1,9,6.5,15.0,877.5,4.42
2024-04-26,4,Friday,1,0,0,Cloudy,Dinner,Cashier,230,9,7,0,7,6.5,14.0,637.0,3.38
2024-04-26,4,Friday,1,0,0,Cloudy,Dinner,Dishwasher,230,11,10,2,8,6.5,13.0,676.0,2.92
2024-04-27,5,Saturday,1,0,0,Cloudy,Lunch,Server,93,12,13,0,13,5.0,14.0,910.0,4.89
2024-04-27,5,Saturday,1,0,0,Cloudy,Lunch,Cook,93,6,7,1,6,5.0,20.0,600.0,4.51
2024-04-27,5,Saturday,1,0,0,Cloudy,Lunch,Host,93,4,5,0,5,5.0,15.0,375.0,4.76
2024-04-27,5,Saturday,1,0,0,Cloudy,Lunch,Cashier,93,4,5,0,5,5.0,14.0,350.0,4.86
2024-04-27,5,Saturday,1,0,0,Cloudy,Lunch,Dishwasher,93,5,5,0,5,5.0,13.0,325.0,4.72
2024-04-27,5,Saturday,1,0,0,Cloudy,Dinner,Server,253,32,31,1,30,6.5,14.0,2730.0,3.48
2024-04-27,5,Saturday,1,0,0,Cloudy,Dinner,Cook,253,16,16,2,14,6.5,20.0,1820.0,3.92
2024-04-27,5,Saturday,1,0,0,Cloudy,Dinner,Host,253,11,9,0,9,6.5,15.0,877.5,3.47
2024-04-27,5,Saturday,1,0,0,Cloudy,Dinner,Cashier,253,10,9,0,9,6.5,14.0,819.0,4.09
2024-04-27,5,Saturday,1,0,0,Cloudy,Dinner,Dishwasher,253,12,11,2,9,6.5,13.0,760.5,3.18
2024-04-28,6,Sunday,1,0,0,Rainy,Lunch,Server,82,11,12,2,10,5.0,14.0,700.0,3.87
2024-04-28,6,Sunday,1,0,0,Rainy,Lunch,Cook,82,6,7,0,7,5.0,20.0,700.0,4.71
2024-04-28,6,Sunday,1,0,0,Rainy,Lunch,Host,82,4,4,0,4,5.0,15.0,300.0,4.54
2024-04-28,6,Sunday,1,0,0,Rainy,Lunch,Cashier,82,3,4,1,3,5.0,14.0,210.0,4.44
2024-04-28,6,Sunday,1,0,0,Rainy,Lunch,Dishwasher,82,4,5,1,4,5.0,13.0,260.0,4.61
2024-04-28,6,Sunday,1,0,0,Rainy,Dinner,Server,188,24,24,4,20,6.5,14.0,1820.0,2.37
2024-04-28,6,Sunday,1,0,0,Rainy,Dinner,Cook,188,12,12,1,11,6.5,20.0,1430.0,4.21
2024-04-28,6,Sunday,1,0,0,Rainy,Dinner,Host,188,8,8,0,8,6.5,15.0,780.0,4.69
2024-04-28,6,Sunday,1,0,0,Rainy,Dinner,Cashier,188,7,6,0,6,6.5,14.0,546.0,4.18
2024-04-28,6,Sunday,1,0,0,Rainy,Dinner,Dishwasher,188,9,9,1,8,6.5,13.0,676.0,4.23
2024-04-29,0,Monday,0,0,0,Snow,Lunch,Server,74,10,10,2,8,5.0,14.0,560.0,3.75
2024-04-29,0,Monday,0,0,0,Snow,Lunch,Cook,74,5,6,0,6,5.0,20.0,600.0,4.67
2024-04-29,0,Monday,0,0,0,Snow,Lunch,Host,74,3,4,1,3,5.0,15.0,225.0,4.73
2024-04-29,0,Monday,0,0,0,Snow,Lunch,Cashier,74,3,4,0,4,5.0,14.0,280.0,4.73
2024-04-29,0,Monday,0,0,0,Snow,Lunch,Dishwasher,74,4,5,0,5,5.0,13.0,325.0,4.68
2024-04-29,0,Monday,0,0,0,Snow,Dinner,Server,115,15,14,1,13,6.5,14.0,1183.0,3.26
2024-04-29,0,Monday,0,0,0,Snow,Dinner,Cook,115,8,7,0,7,6.5,20.0,910.0,4.32
2024-04-29,0,Monday,0,0,0,Snow,Dinner,Host,115,5,5,0,5,6.5,15.0,487.5,4.92
2024-04-29,0,Monday,0,0,0,Snow,Dinner,Cashier,115,5,5,1,4,6.5,14.0,364.0,4.24
2024-04-29,0,Monday,0,0,0,Snow,Dinner,Dishwasher,115,6,6,0,6,6.5,13.0,507.0,4.8
2024-04-30,1,Tuesday,0,0,0,Rainy,Lunch,Server,84,11,12,2,10,5.0,14.0,700.0,4.27
2024-04-30,1,Tuesday,0,0,0,Rainy,Lunch,Cook,84,6,6,0,6,5.0,20.0,600.0,4.78
2024-04-30,1,Tuesday,0,0,0,Rainy,Lunch,Host,84,4,5,0,5,5.0,15.0,375.0,4.88
2024-04-30,1,Tuesday,0,0,0,Rainy,Lunch,Cashier,84,3,4,0,4,5.0,14.0,280.0,4.8
2024-04-30,1,Tuesday,0,0,0,Rainy,Lunch,Dishwasher,84,4,5,0,5,5.0,13.0,325.0,4.81
2024-04-30,1,Tuesday,0,0,0,Rainy,Dinner,Server,147,19,18,1,17,6.5,14.0,1547.0,3.92
